week_start_date,store_id,store_type,dept_id,total_sales,wow_sales_change_pct,trend_8w_change_pct,volatility_cv,risk_score,risk_rank
2012-08-06,13,A,81,35448.61,0.983538062,0.991884139,0.13664669863228002,4.0994009589684008,236
2012-08-06,13,A,96,11012.27,1.084017144,0.939686443,0.13403076367996433,4.02092291039893,240
2012-08-06,13,A,95,157892.86,1.014054897,1.219011636,0.089264505145970771,2.677935154379123,286
2012-08-06,13,A,42,8655.67,1.002743284,1.081503167,0.061432896633707705,1.8429868990112312,309
2012-08-06,13,A,99,169.8,90.319148936,,1.1993136873890888,,326
2010-03-08,13,A,52,5378.87,,,,,1
2010-03-08,13,A,48,551,0.258079625,,0.68785862194230973,,1
2010-03-08,13,A,20,11052.7,,,,,1
2010-03-08,13,A,4,37180.08,0.98466594,,0.026928790077450453,,1
2010-03-08,13,A,8,36524.26,,,,,1
2010-03-08,13,A,33,9544.96,0.958613244,,0.029883241107882152,,1
2010-03-08,13,A,30,3853,0.85038668,,0.11434647080605563,,1
2010-03-08,13,A,45,28.76,,,,,1
2010-03-08,13,A,40,81118.99,,,,,1
2010-03-08,13,A,13,47166.23,0.874810005,,0.074966041511599441,,1
2010-05-31,13,A,5,64003.12,1.047264164,,0.10775537814519844,,1
2010-05-31,13,A,12,10050.91,1.315760467,,0.12185667343206512,,1
2010-05-31,13,A,37,4276.06,1.102398379,,0.048686332588117269,,1
2010-05-31,13,A,20,12278.86,1.232829647,,0.10454202989402971,,1
2010-05-31,13,A,26,11437.07,,,,,1
2010-05-31,13,A,38,65923.49,0.778687235,,0.11794395360668609,,1
2010-05-31,13,A,83,4395.73,0.869002997,,0.18046509278247214,,1
2010-05-31,13,A,36,4163,2.515407855,,0.60963348477685153,,1
2010-05-31,13,A,85,5148.62,1.043523555,,0.03012032932149749,,1
2010-11-15,13,A,79,48669.27,0.923476132,,0.15329008375127343,,36
2010-11-15,13,A,20,7632.29,1.025226711,,0.17003364530069562,,36
2010-11-15,13,A,82,30666.92,1.203314214,,0.11576826503486864,,36
2010-11-15,13,A,58,8524,1.970867052,,0.46215913677364984,,36
2010-11-15,13,A,27,3793.65,2.117583031,,0.50696358806930741,,36
2010-11-15,13,A,44,11512.48,1.186531899,,0.14344098531973135,,36
2010-11-15,13,A,16,4983.8,0.695106167,,1.1777525299442275,,36
2010-11-15,13,A,67,13804.87,1.015874429,,0.15820148053337207,,36
2010-11-15,13,A,98,16081.85,1.201675128,,0.071877126835689434,,36
2010-11-15,13,A,1,31229.77,1.158624806,,0.2320566293306689,,36
2010-11-15,13,A,36,1959,2.005117707,,0.6970397746005409,,36
2011-06-27,13,A,36,15148,5.641713222,3.638722075,1.2353821525533362,30.0,1
2011-06-27,13,A,21,7170.17,0.96843935,0.695379569,0.54765584572111481,16.429675371633444,35
2011-06-27,13,A,24,8880,0.978239675,0.88269588,0.28210890986514847,8.4632672959544539,87
2011-06-27,13,A,22,13752.85,0.932447184,0.72399044,0.14506981133964253,4.352094340189276,143
2011-06-27,13,A,10,38198.25,1.263848794,1.53809682,0.12751312687426125,3.8253938062278374,160
2011-06-27,13,A,42,9387.49,1.172942148,1.101726265,0.12355760503874759,3.7067281511624275,165
2011-06-27,13,A,79,56179.78,1.199679771,1.147379632,0.12070158309478843,3.6210474928436529,167
2011-06-27,13,A,97,31658.28,1.130513158,,0.14121681548693174,,220
2011-11-07,13,A,18,27520.26,0.475176985,-7338.736,1.5371374209352686,366966.8,1
2011-11-07,13,A,16,5112.68,0.946718959,0.549325254,0.849117225086419,25.47351675259257,25
2011-11-07,13,A,35,3468.96,0.567770742,1.038921833,0.38253390750804611,11.476017225241383,70
2011-11-07,13,A,52,6092.53,1.476490175,1.333478518,0.2924642361820658,8.773927085461974,96
2011-11-07,13,A,67,14402.99,1.216942576,0.881765688,0.19400346620021383,5.8201039860064148,151
2011-11-07,13,A,97,27988.45,0.884079931,0.912957903,0.13184020829507045,3.9552062488521136,198
2011-11-07,13,A,22,17707.64,1.278108234,1.167494879,0.10992304437559432,3.2976913312678295,207
2011-11-07,13,A,87,16500.45,0.808695742,1.101314132,0.10502577054765003,3.1507731164295008,211
2011-11-07,13,A,38,90335.2,1.010472153,1.370303666,0.095029023356969375,2.8508707007090814,224
2011-11-07,13,A,92,195400.31,1.222464699,1.388796425,0.088060194041077386,2.6418058212323214,234
2011-11-07,13,A,40,80333.23,1.10008856,1.107773185,0.054590826501124887,1.6377247950337466,263
2011-11-07,13,A,95,130479.92,0.957156791,0.971457391,0.0515360254640619,1.546080763921857,266
2010-10-18,13,A,2,70734.22,0.917839157,0.987697594,0.047188572831837562,1.4156571849551269,27
2010-10-18,13,A,24,9609.75,0.606136583,,0.2866120333591079,,30
2010-10-18,13,A,82,25485.38,1.002754632,,0.10413459214570356,,30
2010-10-18,13,A,58,4325,,,,,30
2010-10-18,13,A,67,13589.15,1.231630876,,0.19417724094576547,,30
2010-10-18,13,A,59,926.76,1.135721376,,0.15301438155292363,,30
2010-10-18,13,A,36,977,0.678472222,,0.728981628690398,,30
2010-10-18,13,A,96,8621.39,0.888077982,,0.12430586167796905,,30
2011-02-28,13,A,82,30052.36,1.048868916,1.280315534,0.8957668701271132,26.873006103813395,7
2011-02-28,13,A,3,20027.99,1.096018203,1.438103294,0.8266422068718482,24.799266206155444,9
2011-02-28,13,A,1,29354.57,0.396969465,0.876225218,0.40797443250633036,12.23923297518991,27
2011-02-28,13,A,83,4396.16,1.016537793,0.79859615,0.21200454697980267,6.36013640939408,53
2011-02-28,13,A,34,18088.13,1.263075827,,0.15981055740849417,,103
2011-02-28,13,A,48,1516,1.199367089,,0.44546325776292223,,103
2011-02-28,13,A,99,600,,,,,103
2011-02-28,13,A,81,31730.35,1.013646217,,0.081005499951650212,,103
2011-02-28,13,A,36,1010,0.515569168,,0.74321013813503845,,103
2011-08-22,13,A,56,2181.78,0.602809897,0.84305664,1.4352125359895598,30.0,1
2011-08-22,13,A,59,622.08,1.064622125,0.565907974,2.2290733366550248,30.0,1
2011-08-22,13,A,41,4497,1.48073757,4.222535211,0.57276482683432373,17.182944805029713,37
2011-08-22,13,A,31,10432.18,2.734602399,3.677394566,0.52717654661128754,15.815296398338626,48
2011-08-22,13,A,20,7193.66,0.813557214,0.811582005,0.16315978483417359,4.894793545025208,143
2011-08-22,13,A,96,10210.7,1.064957983,1.010554173,0.15058894533238418,4.517668359971525,152
2011-08-22,13,A,14,22863.96,1.077584423,0.950330355,0.11196043572704369,3.3588130718113107,182
2011-08-22,13,A,37,3182.75,0.893925436,0.820535362,0.10550016596618585,3.1650049789855754,191
2011-08-22,13,A,23,30450.7,1.099163969,,0.61734055085525141,,241
2011-08-22,13,A,25,15391.7,0.952563965,,0.36879365332395769,,241
2011-08-22,13,A,32,10328.48,0.759230455,,0.23100725950440587,,241
2011-02-07,13,A,3,20655.74,0.976404059,1.127358267,0.89319151716244882,26.795745514873463,7
2011-02-07,13,A,72,109069.03,2.146321722,1.439721568,0.26732685998320749,8.0198057994962255,40
2011-02-07,13,A,2,72493.68,0.619690224,0.998582303,0.19375009697466303,5.8125029092398908,56
2011-02-07,13,A,42,8003.37,1.251267548,1.060532216,0.10771599666905389,3.2314799000716166,74
2011-02-07,13,A,98,16724.98,1.311642775,1.005822048,0.089687394701715648,2.6906218410514695,80
2011-02-07,13,A,92,157797.75,0.927289751,1.035984564,0.073175655937881778,2.1952696781364534,95
2011-02-07,13,A,54,41.84,0.634708738,,0.69300828607552611,,99
2011-02-07,13,A,24,8284.92,0.862136892,,0.27712528473984793,,99
2011-02-07,13,A,28,2044.19,0.905955974,,0.42766376928064775,,99
2011-02-07,13,A,46,38584.09,1.089353671,,0.039608099083323689,,99
2011-02-07,13,A,48,1264,1.671957672,,0.494859105424346,,99
2011-02-07,13,A,82,28652.16,0.996106266,,0.92272482379458465,,99
2011-02-07,13,A,91,85355.07,1.208927174,,0.10952782771683671,,99
2011-02-07,13,A,8,36614.82,0.853734299,,0.086956888016072723,,99
2011-02-07,13,A,71,13643.28,1.435678342,,0.16906131900056925,,99
2011-02-07,13,A,80,19822.95,1.193222039,,0.06305538815146966,,99
2011-02-07,13,A,14,26879.65,1.233498077,,0.10150741317258473,,99
2011-02-07,13,A,59,877.89,0.042401808,,1.9487879492529596,,99
2010-03-15,13,A,8,35677.4,0.976813767,,0.016587442690809036,,1
2010-03-15,13,A,35,3812,1.129816242,,0.086198934082857726,,1
2010-03-15,13,A,19,3608.33,0.926707433,,0.053797136036335971,,1
2010-03-15,13,A,98,15620.09,,,,,1
2010-03-15,13,A,18,4040.94,,,,,1
2010-03-15,13,A,1,49711.13,,,,,1
2010-03-15,13,A,41,825,1.157358697,,0.10315336239466656,,1
2010-03-15,13,A,92,152316.7,0.992709695,,0.005173883410325212,,1
2012-02-06,13,A,85,4470.76,0.251062482,0.86834142,0.76770556836730375,23.031167051019111,32
2012-02-06,13,A,41,1634.75,0.209905188,1.752143623,0.58399812630600578,17.519943789180175,55
2012-02-06,13,A,6,4763.85,0.44104985,0.569209391,0.35849214737984836,10.75476442139545,89
2012-02-06,13,A,72,115164.88,1.861782868,2.266279288,0.33298765854588125,9.9896297563764378,97
2012-02-06,13,A,12,5989.88,0.953511028,0.721916697,0.15217281003292235,4.5651843009876707,201
2012-02-06,13,A,97,27819.78,0.993973586,0.952262909,0.12770920760697427,3.8312762282092279,218
2012-02-06,13,A,11,21651.11,0.961551887,1.176109098,0.096558772495043257,2.8967631748512979,252
2012-02-06,13,A,13,48474.79,1.010666302,1.021898769,0.068903098364576434,2.0670929509372931,279
2012-02-06,13,A,55,18413.84,1.745372788,,0.42091937858289247,,300
2012-07-30,13,A,48,179,0.138010794,0.141613924,0.44939424198081895,13.481827259424568,72
2012-07-30,13,A,34,23654.04,1.214365362,1.307710637,0.17792600372092898,5.3377801116278691,200
2012-07-30,13,A,14,24725.45,1.042095685,1.295722856,0.13974830816633144,4.1924492449899429,229
2012-07-30,13,A,81,36041.93,0.956303464,1.080553595,0.1372674576448516,4.1180237293455484,232
2012-07-30,13,A,95,155704.45,0.991259783,1.176216257,0.092363048571500489,2.7708914571450145,290
2012-07-30,13,A,38,94148.08,0.972662512,1.067602563,0.078923265438701568,2.3676979631610471,306
2012-07-30,13,A,13,52797.12,1.109057376,1.106896847,0.060551889750560951,1.8165566925168286,322
2012-07-30,13,A,91,81787.87,1.003210381,1.067131203,0.034670805130289965,1.0401241539086989,341
2011-01-10,13,A,35,2013.5,0.576934097,0.596769413,0.1992896579835744,5.9786897395072316,44
2011-01-10,13,A,79,47752.11,1.136468483,0.727011319,0.11046709243771982,3.3140127731315947,57
2011-01-10,13,A,4,41225.19,0.947998852,1.091795404,0.063147227978978107,1.8944168393693432,68
2011-01-10,13,A,13,48633.01,0.996039641,1.023736459,0.055446578191192621,1.6633973457357787,69
2011-01-10,13,A,38,84486.7,1.250969654,,0.11642087630376863,,71
2012-10-08,13,A,41,3233.09,2.208108237,1.064567007,0.63244297379378744,18.973289213813622,40
2012-10-08,13,A,1,47496.96,1.075057389,0.929261096,0.48891983483519114,14.667595045055734,57
2012-10-08,13,A,33,11834.33,1.272828862,1.24585927,0.37433036948390414,11.229911084517123,89
2012-10-08,13,A,35,3655.16,1.333109638,0.643668202,0.36731930480215153,11.019579144064545,93
2012-10-08,13,A,32,9592.53,0.919951742,0.928745566,0.30954708294186817,9.2864124882560457,119
2012-10-08,13,A,50,1841,1.138528139,1.233087743,0.25675466644548794,7.7026399933646381,144
2012-10-08,13,A,28,1047.08,1.286007295,0.877208562,0.25026971460875641,7.5080914382626922,150
2012-10-08,13,A,24,11342.8,1.424461281,1.249546958,0.23806964650119708,7.1420893950359128,157
2012-10-08,13,A,67,15265.93,1.0515732,1.289854411,0.12011407058963315,3.6034221176889947,264
2012-10-08,13,A,97,30137.65,1.005493948,1.289817225,0.069750124582437165,2.0925037374731148,320
2012-10-08,13,A,2,75251.48,1.028484989,1.064722237,0.037324484101493673,1.1197345230448101,349
2012-10-08,13,A,45,5.97,0.665551839,,0.91674987933760266,,353
2010-05-10,13,A,6,12178.06,1.455097476,,0.29173216423650145,,1
2010-05-10,13,A,24,7587.27,0.777593757,,0.12100977741456735,,1
2010-05-10,13,A,48,1718,3.117967332,,0.54290333402622759,,1
2010-05-10,13,A,9,40951.21,1.09499957,,0.25511213831181395,,1
2010-05-10,13,A,4,37722.3,0.993260616,,0.019414805284304656,,1
2010-05-10,13,A,82,29889.19,1.27336403,,0.17005420764243812,,1
2010-05-10,13,A,80,18248.23,,,,,1
2010-05-10,13,A,19,3721.38,1.179578045,,0.088326922697476551,,1
2010-05-10,13,A,1,33501.17,0.673916887,,0.27549226830078455,,1
2010-05-10,13,A,41,856,0.803755869,,0.17001196292312254,,1
2010-05-10,13,A,95,134313.58,0.977291938,,0.016241430270546288,,1
2010-05-10,13,A,3,15905.28,0.969585247,,0.075606670610465415,,1
2011-03-21,13,A,3,17329.47,0.865262565,0.982743338,0.82845670259788162,24.853701077936449,11
2011-03-21,13,A,41,1876.5,0.914473684,2.632464964,0.39739831316136875,11.921949394841063,30
2011-03-21,13,A,9,26419.35,1.225144649,1.070559379,0.3564788004388601,10.694364013165803,35
2011-03-21,13,A,5,45771.58,0.818253667,0.848200042,0.20038041059427766,6.01141231782833,67
2011-03-21,13,A,35,3084.41,1.077402701,0.734208522,0.19092530225525176,5.7277590676575523,69
2011-03-21,13,A,10,23756.3,0.793720745,,0.12622004635970152,,129
2011-03-21,13,A,48,637,0.420184697,,0.47798885445473888,,129
2011-03-21,13,A,27,2224.46,0.915732187,,0.33774413820604843,,129
2011-03-21,13,A,55,17962.73,0.531639429,,0.41569771392568583,,129
2011-07-04,13,A,36,8741.99,0.577105228,1.552889244,1.1885281236626903,30.0,1
2011-07-04,13,A,72,50972.86,0.938467113,0.841221814,0.28809048526244951,8.6427145578734859,63
2011-07-04,13,A,2,78802.42,1.029886843,1.022531198,0.20416279495214171,6.1248838485642514,100
2011-07-04,13,A,11,26240.06,1.097553641,0.932190077,0.20231215724724361,6.069364717417308,102
2011-07-04,13,A,30,5541.31,1.280026149,1.024082425,0.18325444316815634,5.4976332950446904,111
2011-07-04,13,A,49,8971.23,0.998725325,1.01881772,0.13284425667299096,3.9853277001897287,143
2011-07-04,13,A,14,19082.36,0.954440601,0.821347222,0.11167024397147121,3.3501073191441364,161
2011-07-04,13,A,98,14942.13,0.966185733,1.037013466,0.094563270897977877,2.8368981269393365,175
2011-07-04,13,A,83,4694.87,1.135082142,0.728839398,0.082053865410251128,2.4616159623075338,185
2011-07-04,13,A,18,0.1,0.000015324,,1.0078729474784625,,208
2011-07-04,13,A,59,478.32,0.544851861,,2.0552962276577316,,208
2012-07-02,13,A,85,3764.22,0.900106887,0.678906959,0.83763727660413034,25.12911829812391,24
2012-07-02,13,A,31,3007.62,0.844125737,0.892728449,0.66172714655065989,19.851814396519796,39
2012-07-02,13,A,1,38513.66,1.275258463,1.075841429,0.500495644240807,15.014869327224208,57
2012-07-02,13,A,6,5435.79,1.141049781,0.446359272,0.34193565696635247,10.258069708990574,99
2012-07-02,13,A,24,8663.16,1.096344405,0.901496917,0.2362452043483852,7.087356130451556,146
2012-07-02,13,A,20,10904.81,1.104733163,1.706049109,0.15178116152723756,4.5534348458171268,234
2012-07-02,13,A,74,29048.85,1.087433488,1.022973622,0.1490715980070349,4.4721479402110473,236
2012-07-02,13,A,42,9020.16,1.007149293,1.184189383,0.11780078725669238,3.5340236177007713,265
2012-07-02,13,A,17,14141.14,0.938451441,0.862187353,0.11129401912879136,3.3388205738637406,276
2012-07-02,13,A,4,52284.96,1.092131384,1.337742929,0.10386776507337103,3.116032952201131,285
2012-07-02,13,A,46,49344.19,1.014200062,1.197763765,0.074365670635457362,2.2309701190637208,306
2012-07-02,13,A,40,79198.92,0.941580102,1.084555243,0.044582708283158634,1.3374812484947589,326
2011-01-17,13,A,9,21564.27,0.984992347,0.89359758,0.3640931464215047,10.922794392645141,22
2011-01-17,13,A,19,3561.41,0.592580699,0.986996755,0.27233700004630085,8.1701100013890251,33
2011-01-17,13,A,29,5150.94,0.864766765,,0.71934396934831291,,79
2011-01-17,13,A,1,34012.89,0.72212272,,0.22680046624313818,,79
2011-01-17,13,A,95,130791.16,0.998921962,,0.053789448853914609,,79
2010-03-01,13,A,79,65682.76,0.97844925,,0.015404672646811109,,1
2010-03-01,13,A,2,77597.26,1.083529683,,0.056696485858665588,,1
2010-03-01,13,A,33,9957.05,,,,,1
2010-03-01,13,A,44,10412.03,,,,,1
2010-03-01,13,A,35,3374,,,,,1
2010-03-01,13,A,83,7174.51,1.303304716,,0.18622705027270584,,1
2010-03-01,13,A,59,1207.54,,,,,1
2010-03-01,13,A,13,53915.97,1.127323946,,0.084643080447109886,,1
2010-03-01,13,A,96,7620.39,,,,,1
2011-03-28,13,A,7,48671.06,1.123859712,0.78161769,0.66383242086939009,19.914972626081703,15
2011-03-28,13,A,11,18743.99,0.970814435,0.865275627,0.27804127474820883,8.3412382424462646,58
2011-03-28,13,A,98,13891.61,0.997989883,0.986236881,0.092834088104069512,2.7850226431220855,115
2011-03-28,13,A,40,79256.33,0.960912126,1.047190358,0.054454927688752909,1.6336478306625872,136
2011-03-28,13,A,46,41196.93,1.067718067,,0.059097459810186014,,139
2011-03-28,13,A,94,73817.26,1.2456055,,0.10166235740535561,,139
2010-08-23,13,A,42,7294.87,0.841691166,1.052037485,0.0837154661472611,2.511463984417833,2
2010-08-23,13,A,56,2471.33,0.954940996,,0.63864074776010959,,4
2010-08-23,13,A,26,11032.89,0.995197603,,0.019633135538424443,,4
2010-08-23,13,A,38,67536.97,1.024475039,,0.12305306305135115,,4
2010-08-23,13,A,87,16205.93,1.232603828,,0.15138547024792856,,4
2010-08-23,13,A,49,11324.29,1.198725725,,0.16081068939675558,,4
2010-08-23,13,A,30,5776.04,0.976441154,,0.15153124372118867,,4
2010-08-23,13,A,67,11033.46,0.675479636,,0.2739162506568798,,4
2010-08-23,13,A,92,140697.59,1.019233859,,0.04965218917812917,,4
2010-08-23,13,A,17,19182.9,1.008318156,,0.088836785242888988,,4
2010-02-01,13,A,79,67129.45,,,,,1
2010-02-01,13,A,6,7008.52,,,,,1
2010-02-01,13,A,24,9035.84,,,,,1
2010-02-01,13,A,48,925,,,,,1
2010-02-01,13,A,9,26597.1,,,,,1
2010-02-01,13,A,82,23472.62,,,,,1
2010-02-01,13,A,19,3893.71,,,,,1
2010-02-01,13,A,14,26778,,,,,1
2010-02-01,13,A,60,985.6,,,,,1
2010-02-01,13,A,72,123071.3,,,,,1
2010-02-01,13,A,17,22419.66,,,,,1
2012-05-07,13,A,18,-1.77,-0.000245035,-0.000271231,1.3309528710641778,30.01846225,1
2012-05-07,13,A,21,8823.62,1.441400558,0.871861302,0.58290862689744294,17.48725880692329,60
2012-05-07,13,A,22,12767.83,0.822881011,1.004848806,0.48833445151298083,14.650033545389425,76
2012-05-07,13,A,55,11824.93,1.076584045,0.528575899,0.4567400982080223,13.70220294624067,83
2012-05-07,13,A,35,5268,2.170294811,2.616339707,0.36492615285977514,10.947784585793254,104
2012-05-07,13,A,32,12959.58,0.719905476,1.712176,0.32343137582021919,9.7029412746065766,122
2012-05-07,13,A,29,5627.93,1.103794881,0.944846343,0.32297939788753788,9.6893819366261358,124
2012-05-07,13,A,24,7901.86,0.58648159,0.498411137,0.22916384676977128,6.8749154030931381,173
2012-05-07,13,A,12,8840.65,1.147185838,1.341824352,0.21594170670551574,6.478251201165472,183
2012-05-07,13,A,23,27157.91,1.235843587,0.316509157,0.13720025889584114,4.1160077668752342,258
2012-05-07,13,A,17,15068.59,1.023214266,0.527960341,0.096836168313427881,2.9050850494028366,293
2012-05-07,13,A,38,96794.19,1.088796088,1.078129662,0.0734616241588546,2.203848724765638,318
2012-05-07,13,A,92,176345.99,1.09246402,1.151734757,0.0706657563191564,2.1199726895746922,323
2012-05-07,13,A,98,14889.28,1.055713751,1.071818169,0.056947578036489366,1.7084273410946809,335
2012-01-23,13,A,56,577.97,0.143616083,0.26028119,1.4430154078657436,30.0,2
2012-01-23,13,A,54,30.92,0.673344948,0.469053398,0.69667520071537592,20.900256021461278,35
2012-01-23,13,A,30,3271.6,0.729437471,0.56640882,0.21640974000198496,6.4922922000595484,147
2012-01-23,13,A,12,6281.92,0.944382641,0.654862589,0.18674424442026882,5.6023273326080645,171
2012-01-23,13,A,96,7946.14,1.021602934,0.708169202,0.16723654244992506,5.017096273497752,187
2012-01-23,13,A,93,46195.67,0.690632206,1.136860013,0.142595165279281,4.27785495837843,209
2012-01-23,13,A,87,16542.19,0.872655116,1.053170425,0.0957584369485492,2.8727531084564761,249
2012-01-23,13,A,13,45810.78,1.044166749,0.94196884,0.068600266159271617,2.0580079847781487,272
2012-01-23,13,A,40,79054.82,0.918489146,0.958468997,0.0535520177734672,1.606560533204016,282
2012-01-23,13,A,27,2526.6,0.88706478,,0.26529510502050541,,292
2012-01-23,13,A,90,122766.32,1.046662762,,0.070044334785244217,,292
2012-01-23,13,A,45,8.97,0.123536703,,0.82950271809240972,,292
2012-09-03,13,A,36,391.72,0.113971487,0.12606524,0.56653278469005541,16.995983540701662,60
2012-09-03,13,A,32,10427.21,0.973552981,0.766487943,0.30268414606179489,9.0805243818538468,120
2012-09-03,13,A,58,11985,1.697592068,1.256421008,0.28255378112031604,8.4766134336094812,126
2012-09-03,13,A,50,1617,0.61954023,0.636113297,0.27730283791928778,8.3190851375786341,129
2012-09-03,13,A,79,61801.19,1.195332529,1.319721036,0.083237604826058353,2.4971281447817506,292
2012-09-03,13,A,80,19971.83,1.027391862,1.002808812,0.05743297233017837,1.722989169905351,321
2011-12-12,13,A,41,7788.04,1.513342725,3.660446884,0.62456636145533972,18.736990843660191,45
2011-12-12,13,A,5,119446.92,1.29562204,1.866267144,0.4122170161143846,12.366510483431538,100
2011-12-12,13,A,74,26613.93,0.955623396,0.751242076,0.16628290473212498,4.9884871419637493,210
2011-12-12,13,A,81,32082.63,1.010953196,1.09100842,0.063064714890083473,1.8919414467025042,296
2011-12-12,13,A,38,88900.2,1.107051241,1.052238991,0.059838173505673435,1.795145205170203,300
2011-12-12,13,A,91,85913.95,1.051703587,,0.079191683527647092,,310
2011-12-12,13,A,94,73189.41,1.017316764,,0.076619095908490809,,310
2010-05-17,13,A,52,4680.84,1.056973759,,0.083681829331817129,,1
2010-05-17,13,A,10,24834.75,1.013425834,,0.009430194231074154,,1
2010-05-17,13,A,20,9959.9,0.901128231,,0.073548850735335861,,1
2010-05-17,13,A,33,8091.26,0.847699728,,0.10656467560367536,,1
2010-05-17,13,A,11,19046.44,1.070546159,,0.10128303246231234,,1
2010-05-17,13,A,14,22128.72,0.952469332,,0.12038274378678145,,1
2010-05-17,13,A,45,24.55,2.515368852,,0.47465733452157965,,1
2010-05-17,13,A,31,3161.8,,,,,1
2010-05-17,13,A,72,58212.53,0.947083578,,0.37611808897828447,,1
2011-12-26,13,A,60,651.2,0.391534392,0.718446602,0.42582087792718143,12.774626337815443,77
2011-12-26,13,A,32,18001.78,1.137459798,2.606279354,0.36497994952644752,10.949398485793425,100
2011-12-26,13,A,1,51112.61,1.384488346,1.63666303,0.34254166772220768,10.27625003166623,108
2011-12-26,13,A,48,1213,1.643631436,0.706053551,0.30785632235155574,9.2356896705466731,123
2011-12-26,13,A,19,2385.07,0.479451532,0.410148337,0.26226479983627149,7.8679439950881447,154
2011-12-26,13,A,94,60527.31,0.672484346,0.812265581,0.13237588671633327,3.9712766014899978,252
2011-12-26,13,A,81,22954.93,0.715494023,0.748024596,0.12760014596425387,3.8280043789276159,257
2010-06-07,13,A,5,50251.66,0.785143912,,0.13237271518988022,,1
2010-06-07,13,A,10,32123.63,1.293495203,,0.15858602793515361,,1
2010-06-07,13,A,12,9336.03,0.928874102,,0.11664669548752034,,1
2010-06-07,13,A,42,8520.71,1.129085305,,0.087801971456042641,,1
2010-06-07,13,A,8,36583.64,1.025400954,,0.013980194267448539,,1
2010-06-07,13,A,49,7913.55,1.025394004,,0.0711920587581791,,1
2010-06-07,13,A,81,36211.33,1.180006452,,0.11264850716173064,,1
2010-06-07,13,A,14,24058.96,1.08722782,,0.10509024812123313,,1
2010-06-07,13,A,98,14408.81,0.960786536,,0.061611421375315369,,1
2010-06-07,13,A,21,10311.16,,,,,1
2010-06-07,13,A,41,1390,1.623831776,,0.27552979479886747,,1
2010-06-07,13,A,3,13926.67,0.87560043,,0.11190459324281921,,1
2010-11-08,13,A,6,5918.8,0.725591225,,0.26841586552001367,,45
2010-11-08,13,A,20,7444.49,0.839880412,,0.1550638313090037,,45
2010-11-08,13,A,4,41620.38,1.103336223,,0.042322564758909623,,45
2010-11-08,13,A,26,16798.44,0.919861657,,0.23649337170492113,,45
2010-11-08,13,A,49,8982.68,0.863927736,,0.13410984492111006,,45
2010-11-08,13,A,80,17859.02,0.970653249,,0.035660541589024049,,45
2010-11-08,13,A,35,3490,1.145926707,,0.10479990929451183,,45
2010-11-08,13,A,83,4324.64,1.010540877,,0.19888868120959619,,45
2010-11-08,13,A,19,5815.14,1.490415692,,0.21495444594011931,,45
2010-11-08,13,A,1,26954.17,0.819571377,,0.25069535329123849,,45
2010-11-08,13,A,21,10120.44,1.086197626,,0.15940794893403398,,45
2011-07-25,13,A,52,4201.14,0.939797685,0.983116053,0.28522193168560922,8.556657950568276,83
2011-07-25,13,A,20,10474.22,1.290233651,1.030656314,0.15980332543029721,4.7940997629089166,151
2011-07-25,13,A,93,46058.23,0.877569075,,0.091882257860164948,,230
2010-07-12,13,A,54,354,1.539130435,,0.28009926677116576,,2
2010-07-12,13,A,7,55464.6,0.751348617,,0.17489501216164038,,2
2010-07-12,13,A,49,9446.94,1.193767652,,0.094999508610550731,,2
2010-07-12,13,A,18,-4,1.066666667,,1.7370431587034736,,2
2010-07-12,13,A,13,48323.32,1.087176474,,0.059160082707836265,,2
2010-07-12,13,A,74,35426.57,1.298673634,,0.18375305536205871,,2
2011-09-05,13,A,48,1356,0.995594714,0.635128806,0.38125646994057805,11.437694098217342,65
2011-09-05,13,A,72,64086.92,1.257275342,1.06752268,0.28366132741271305,8.5098398223813909,97
2011-09-05,13,A,19,4974.58,1.304746268,1.274980842,0.21586946529981396,6.476083958994419,128
2011-09-05,13,A,3,27062.4,0.934687508,1.055697746,0.19614735967432484,5.8844207902297452,136
2011-09-05,13,A,7,42061.9,0.920729151,0.359758232,0.19267997496430631,5.7803992489291893,140
2011-09-05,13,A,49,9494.98,1.058381069,1.230306949,0.10941270692724633,3.28238120781739,199
2011-09-05,13,A,87,19273.81,1.19218755,1.373824515,0.10605127917462914,3.1815383752388744,203
2011-09-05,13,A,83,4650.1,0.999754904,1.086591285,0.066513208040171592,1.9953962412051478,243
2011-09-05,13,A,40,74321.75,0.936923064,0.962592405,0.0569747401211769,1.709242203635307,251
2011-09-05,13,A,80,17754.9,0.950837845,1.068737901,0.051344551254719643,1.5403365376415894,255
2011-09-05,13,A,6,4985.14,0.728389289,,0.30203772658205635,,267
2011-09-05,13,A,58,11010,2.031365314,,0.32507274917941303,,267
2011-09-05,13,A,81,35738.66,1.071461421,,0.0788743418819824,,267
2011-09-05,13,A,25,11952.25,0.776538654,,0.3812209870005267,,267
2010-08-16,13,A,12,9592.73,1.027495627,,0.11449289841437396,,1
2010-08-16,13,A,28,822.12,0.889749889,,0.082506792584056673,,1
2010-08-16,13,A,2,80919.57,1.02646784,,0.048092121150487346,,1
2010-08-16,13,A,87,13147.72,0.937160844,,0.10434318421636635,,1
2010-08-16,13,A,35,3960,1.038781163,,0.07862816759016647,,1
2010-08-16,13,A,30,5915.4,1.000632648,,0.16280834413569453,,1
2010-08-16,13,A,19,3901.69,1.048452456,,0.087433270093385154,,1
