week_start_date,store_id,store_type,store_size,dept_id,weekly_sales,is_holiday
2011-12-05,13,A,219622,32,15826.3,false
2011-12-05,13,A,219622,59,3885.21,false
2011-12-05,14,A,200898,7,153936.81,false
2011-12-05,14,A,200898,93,64016.47,false
2011-12-05,14,A,200898,3,16387.13,false
2011-12-05,14,A,200898,40,73647.68,false
2011-12-05,14,A,200898,99,1435,false
2011-12-05,14,A,200898,29,13041.04,false
2011-12-05,14,A,200898,95,148827.47,false
2011-12-05,14,A,200898,56,4139.03,false
2011-12-05,15,B,123737,41,2760.41,false
2011-12-05,15,B,123737,32,6566.43,false
2011-12-05,15,B,123737,35,3510.15,false
2011-12-05,15,B,123737,72,40725.49,false
2011-12-05,15,B,123737,98,734.83,false
2011-12-05,15,B,123737,93,308.76,false
2011-12-05,15,B,123737,13,17071.87,false
2011-12-05,15,B,123737,9,11055.62,false
2011-12-05,15,B,123737,30,2999.82,false
2011-12-05,15,B,123737,83,649.6,false
2011-12-05,15,B,123737,21,4326.46,false
2011-12-05,16,B,57197,21,3447.87,false
2011-12-05,16,B,57197,79,5338.77,false
2011-12-05,16,B,57197,30,715.92,false
2011-12-05,16,B,57197,29,1636.02,false
2011-12-05,16,B,57197,55,10582.45,false
2011-12-05,17,B,93188,56,507.78,false
2011-12-05,17,B,93188,45,19.91,false
2011-12-05,17,B,93188,17,12599.92,false
2011-12-05,17,B,93188,3,18427.16,false
2011-12-05,17,B,93188,21,4863.21,false
2011-12-05,17,B,93188,7,32871.53,false
2011-12-05,17,B,93188,60,774.4,false
2011-12-05,17,B,93188,24,7441.43,false
2011-12-05,17,B,93188,1,38675.68,false
2011-12-05,17,B,93188,81,12558.18,false
2011-12-05,17,B,93188,6,4633.43,false
2011-12-05,18,B,120653,71,7170.07,false
2011-12-05,18,B,120653,94,7463.78,false
2011-12-05,18,B,120653,97,8551.67,false
2011-12-05,18,B,120653,34,19214.85,false
2011-12-05,18,B,120653,4,27977.84,false
2011-12-05,19,A,203819,26,11650.11,false
2011-12-05,19,A,203819,16,4724.5,false
2011-12-05,19,A,203819,99,530,false
2011-12-05,19,A,203819,23,40955.37,false
2011-12-05,20,A,203742,67,20092.46,false
2011-12-05,20,A,203742,52,5838.13,false
2011-12-05,20,A,203742,42,8024.27,false
2011-12-05,20,A,203742,85,8187.63,false
2011-12-05,20,A,203742,18,74578.53,false
2011-12-05,20,A,203742,21,16648.95,false
2011-12-05,20,A,203742,48,1126,false
2011-12-05,20,A,203742,26,16710.16,false
2011-12-05,20,A,203742,27,4894.38,false
2011-12-05,21,B,140167,2,45343.95,false
2011-12-05,21,B,140167,93,619.68,false
2011-12-05,21,B,140167,98,454.51,false
2011-12-05,21,B,140167,58,1167.5,false
2011-12-05,21,B,140167,83,465.48,false
2011-12-05,22,B,119557,17,18700.69,false
2011-12-05,22,B,119557,96,2.98,false
2011-12-05,22,B,119557,21,7468.9,false
2011-12-05,22,B,119557,93,2010.04,false
2011-12-05,22,B,119557,35,4203.58,false
2011-12-05,23,B,114533,95,52502.6,false
2011-12-05,23,B,114533,46,49060.55,false
2011-12-05,23,B,114533,42,10493.64,false
2011-12-05,23,B,114533,4,26564.61,false
2011-12-05,23,B,114533,23,70624.76,false
2011-12-05,23,B,114533,54,93.76,false
2011-12-05,23,B,114533,97,7029.84,false
2011-12-05,23,B,114533,24,19250.01,false
2011-12-05,23,B,114533,85,11078.84,false
2011-12-05,23,B,114533,19,1918.76,false
2011-12-05,23,B,114533,10,36447.02,false
2011-12-05,24,A,203819,31,2934.66,false
2011-12-05,24,A,203819,79,21079.74,false
2011-12-05,24,A,203819,42,5069.28,false
2011-12-05,24,A,203819,22,11768.93,false
2011-12-05,24,A,203819,25,12755.53,false
2011-12-05,24,A,203819,95,92145.98,false
2011-12-05,24,A,203819,97,18494.47,false
2011-12-05,24,A,203819,93,41604.07,false
2011-12-05,24,A,203819,52,1744.87,false
2011-12-05,24,A,203819,85,2915.54,false
2011-12-05,24,A,203819,90,82015.99,false
2011-12-05,25,B,128107,28,820.71,false
2011-12-05,25,B,128107,52,2008.9,false
2011-12-05,25,B,128107,38,44957.53,false
2011-12-05,25,B,128107,9,12049.13,false
2011-12-05,25,B,128107,18,58684.98,false
2011-12-05,25,B,128107,72,46827.27,false
2011-12-05,25,B,128107,35,2409.29,false
2011-12-05,25,B,128107,59,640.5,false
2011-12-05,26,A,152513,17,9952.31,false
2011-12-05,26,A,152513,38,99690.14,false
2011-12-05,26,A,152513,13,19235.32,false
2011-12-05,26,A,152513,44,6278.66,false
2011-12-05,26,A,152513,19,1414.44,false
2011-12-05,27,A,204184,52,4310.01,false
2011-12-05,27,A,204184,32,12676.02,false
2011-12-05,27,A,204184,44,7317.66,false
2011-12-05,27,A,204184,28,1605.49,false
2011-12-05,27,A,204184,92,162590.22,false
2011-12-05,27,A,204184,98,12722.92,false
2011-12-05,27,A,204184,10,40509.51,false
2011-12-05,27,A,204184,42,9248.94,false
2011-12-05,27,A,204184,37,2975.78,false
2011-12-05,27,A,204184,17,24742.25,false
2011-12-05,27,A,204184,16,5035.2,false
2011-12-05,28,A,206302,4,29009.51,false
2011-12-05,28,A,206302,23,41931.95,false
2011-12-05,28,A,206302,58,6195,false
2011-12-05,28,A,206302,91,67523.91,false
2011-12-05,28,A,206302,37,1927.12,false
2011-12-05,28,A,206302,82,21570.01,false
2011-12-05,28,A,206302,17,10300.07,false
2011-12-05,28,A,206302,55,12217.2,false
2011-12-05,28,A,206302,29,7932.78,false
2011-12-05,28,A,206302,31,3237.1,false
2011-12-05,28,A,206302,71,5668.83,false
2011-12-05,28,A,206302,74,9393.36,false
2011-12-05,28,A,206302,95,90717.81,false
2011-12-05,28,A,206302,47,300,false
2011-12-05,28,A,206302,27,2496.33,false
2011-12-05,28,A,206302,30,2810.31,false
2011-12-05,28,A,206302,98,13069.09,false
2011-12-05,28,A,206302,45,35.85,false
2011-12-05,29,B,93638,12,1555.77,false
2011-12-05,29,B,93638,28,796.02,false
2011-12-05,29,B,93638,95,29415.37,false
2011-12-05,29,B,93638,31,2917.65,false
2011-12-05,29,B,93638,49,38.61,false
2011-12-05,29,B,93638,8,20076.4,false
2011-12-05,29,B,93638,10,9996.4,false
2011-12-05,30,C,42988,82,6619.74,false
2011-12-05,30,C,42988,17,570.08,false
2011-12-05,30,C,42988,10,224.6,false
2011-12-05,30,C,42988,4,12192.98,false
2011-12-05,30,C,42988,2,11600.42,false
2011-12-05,30,C,42988,38,68520.49,false
2011-12-05,30,C,42988,92,61151.52,false
2011-12-05,30,C,42988,16,489.39,false
2011-12-05,30,C,42988,85,61.58,false
2011-12-05,31,A,203750,2,56387.23,false
2011-12-05,31,A,203750,1,22576.29,false
2011-12-05,31,A,203750,44,3677.37,false
2011-12-05,31,A,203750,5,24904.2,false
2011-12-05,31,A,203750,56,2951.97,false
2011-12-05,31,A,203750,83,8004.64,false
2011-12-05,31,A,203750,94,60424.43,false
2011-12-05,31,A,203750,38,88189.09,false
2011-12-05,31,A,203750,28,1163.24,false
2011-12-05,31,A,203750,91,72455.73,false
2011-12-05,31,A,203750,33,7172.02,false
2011-12-05,32,A,203007,25,11196.43,false
2011-12-05,32,A,203007,54,17,false
2011-12-05,32,A,203007,87,7482.14,false
2011-12-05,32,A,203007,79,15517.61,false
2011-12-05,32,A,203007,98,9941.47,false
2011-12-05,32,A,203007,18,47785.91,false
2011-12-05,32,A,203007,26,8470.19,false
2011-12-05,32,A,203007,80,17735.77,false
2011-12-05,33,A,39690,24,25.41,false
2011-12-05,33,A,39690,1,3278.95,false
2011-12-05,33,A,39690,82,3914.03,false
2011-12-05,33,A,39690,7,410.77,false
2011-12-05,34,A,158114,33,4788.72,false
2011-12-05,34,A,158114,6,4386.9,false
2011-12-05,34,A,158114,34,7679.18,false
2011-12-05,34,A,158114,93,31929.2,false
2011-12-05,34,A,158114,23,23006.02,false
2011-12-05,34,A,158114,49,4092.07,false
2011-12-05,34,A,158114,21,4249.98,false
2011-12-05,34,A,158114,65,29606.72,false
2011-12-05,34,A,158114,30,1707.07,false
2011-12-05,35,B,103681,29,8604.36,false
2011-12-05,35,B,103681,56,501.22,false
2011-12-05,35,B,103681,80,159.24,false
2011-12-05,35,B,103681,87,12515.94,false
2011-12-05,35,B,103681,20,8363.96,false
2011-12-05,35,B,103681,94,158.24,false
2011-12-05,35,B,103681,17,19017.42,false
2011-12-05,36,A,39910,81,10598.8,false
2011-12-05,36,A,39910,17,436.55,false
2011-12-05,36,A,39910,67,763.46,false
2011-12-05,36,A,39910,94,31801.99,false
2011-12-05,36,A,39910,80,17906.98,false
2011-12-05,37,C,39910,80,10116.25,false
2011-12-05,37,C,39910,90,48198.23,false
2011-12-05,37,C,39910,81,11009.78,false
2011-12-05,37,C,39910,9,48.02,false
2011-12-05,37,C,39910,52,11.95,false
2011-12-05,37,C,39910,56,909.14,false
2011-12-05,37,C,39910,26,5.94,false
2011-12-05,37,C,39910,67,2676.47,false
2011-12-05,38,C,39690,95,42023.09,false
2011-12-05,38,C,39690,56,319.26,false
2011-12-05,38,C,39690,5,1295.52,false
2011-12-05,38,C,39690,9,16.14,false
2011-12-05,38,C,39690,27,5.77,false
2011-12-05,39,A,184109,2,69650.69,false
2011-12-05,39,A,184109,7,104156.74,false
2011-12-05,39,A,184109,71,8217.82,false
2011-12-05,39,A,184109,47,-14.4,false
2011-12-05,39,A,184109,67,17527.51,false
2011-12-05,39,A,184109,91,63157.44,false
2011-12-05,39,A,184109,94,53900.26,false
2011-12-05,39,A,184109,26,12109.72,false
2011-12-05,39,A,184109,83,5546.44,false
2011-12-05,39,A,184109,38,46163.36,false
2011-12-05,39,A,184109,98,12328.7,false
2011-12-05,39,A,184109,17,14269.09,false
2011-12-05,40,A,155083,38,42136.17,false
2011-12-05,40,A,155083,72,51385.98,false
2011-12-05,40,A,155083,18,28379.06,false
2011-12-05,40,A,155083,12,3265.55,false
2011-12-05,40,A,155083,22,7380.24,false
2011-12-05,40,A,155083,98,9068.61,false
2011-12-05,40,A,155083,58,5910,false
2011-12-05,41,A,196321,67,15079.53,false
2011-12-05,41,A,196321,54,41.88,false
2011-12-05,41,A,196321,1,41193.1,false
2011-12-05,41,A,196321,60,853.6,false
2011-12-05,42,C,39690,90,63685.67,false
2011-12-05,42,C,39690,3,1001.99,false
2011-12-05,42,C,39690,32,36,false
2011-12-05,42,C,39690,81,17753.13,false
2011-12-05,42,C,39690,4,15430.24,false
2011-12-05,42,C,39690,1,11647.8,false
2011-12-05,43,C,41062,9,37.16,false
2011-12-05,43,C,41062,82,9173.73,false
2011-12-05,43,C,41062,18,660.38,false
2011-12-05,43,C,41062,7,561.96,false
2011-12-05,43,C,41062,87,69.88,false
2011-12-05,44,C,39910,11,1060.66,false
2011-12-05,44,C,39910,59,17.6,false
2011-12-05,44,C,39910,8,5495.07,false
2011-12-05,44,C,39910,32,10,false
2011-12-05,45,B,118221,71,4561.62,false
2011-12-05,45,B,118221,79,16682.59,false
2011-12-05,45,B,118221,18,53358.39,false
2011-12-05,45,B,118221,26,8973.34,false
2011-12-05,45,B,118221,22,10289.2,false
2011-12-05,45,B,118221,35,2788.05,false
2011-12-05,45,B,118221,36,2375.68,false
2011-12-05,45,B,118221,90,26028.16,false
2011-12-05,45,B,118221,12,3408.22,false
2011-12-05,45,B,118221,24,8295.61,false
2011-12-05,45,B,118221,92,57745.02,false
2011-12-05,45,B,118221,23,30918.45,false
2010-08-23,1,A,151315,26,6148.47,false
2010-08-23,1,A,151315,16,19682.2,false
2010-08-23,1,A,151315,29,5115.42,false
2010-08-23,1,A,151315,52,2257.13,false
2010-08-23,2,A,202307,93,56305.66,false
2010-08-23,2,A,202307,58,28318,false
2010-08-23,2,A,202307,34,18040.11,false
2010-08-23,2,A,202307,44,7214.68,false
2010-08-23,2,A,202307,20,4799.14,false
2010-08-23,2,A,202307,5,20008.17,false
2010-08-23,2,A,202307,92,141542.88,false
2010-08-23,2,A,202307,74,17373.42,false
2010-08-23,2,A,202307,32,10280.49,false
2010-08-23,3,B,37392,85,993.35,false
2010-08-23,3,B,37392,9,4553.19,false
2010-08-23,3,B,37392,27,795.13,false
2010-08-23,3,B,37392,5,4945.21,false
2010-08-23,3,B,37392,82,5053.79,false
2010-08-23,4,A,205863,42,8733.8,false
2010-08-23,4,A,205863,29,9688.14,false
2010-08-23,4,A,205863,20,7948.09,false
2010-08-23,4,A,205863,2,87362.54,false
2010-08-23,4,A,205863,12,9032.33,false
2010-08-23,4,A,205863,17,15363.15,false
2010-08-23,4,A,205863,48,631,false
2010-08-23,4,A,205863,19,2891.6,false
2010-08-23,4,A,205863,40,71211.72,false
2010-08-23,4,A,205863,9,34195.67,false
2010-08-23,4,A,205863,52,3940.51,false
2010-08-23,4,A,205863,24,10369.94,false
2010-08-23,4,A,205863,33,11382.83,false
2010-08-23,4,A,205863,44,4710.71,false
2010-08-23,4,A,205863,90,77344.48,false
2010-08-23,5,B,34875,72,8199.99,false
2010-08-23,5,B,34875,40,16772.01,false
2010-08-23,5,B,34875,8,11512.31,false
2010-08-23,5,B,34875,34,2978.5,false
2010-08-23,5,B,34875,11,6694.03,false
2010-08-23,5,B,34875,58,2365,false
2010-08-23,5,B,34875,6,1078.4,false
2010-08-23,5,B,34875,96,4615.24,false
2010-08-23,6,A,202505,1,17770.62,false
2010-08-23,6,A,202505,25,15784.89,false
2010-08-23,6,A,202505,38,67527.43,false
2010-08-23,6,A,202505,37,3967.62,false
2010-08-23,6,A,202505,54,238,false
2010-08-23,6,A,202505,46,25242.31,false
2010-08-23,6,A,202505,48,691,false
2010-08-23,6,A,202505,42,8775.56,false
2010-08-23,6,A,202505,74,21702.53,false
2010-08-23,7,B,70713,87,10596.13,false
2010-08-23,7,B,70713,58,2466,false
2010-08-23,7,B,70713,4,14865.63,false
2010-08-23,7,B,70713,94,5.65,false
2010-08-23,8,A,155078,82,13947.47,false
2010-08-23,8,A,155078,52,1810.55,false
2010-08-23,8,A,155078,11,18893.63,false
2010-08-23,8,A,155078,21,5369.08,false
2010-08-23,8,A,155078,35,2423,false
2010-08-23,8,A,155078,34,9518,false
2010-08-23,8,A,155078,2,39492.61,false
2010-08-23,8,A,155078,54,61,false
2010-08-23,8,A,155078,38,49541.64,false
2010-08-23,8,A,155078,14,9606.53,false
2010-08-23,8,A,155078,23,16929.96,false
2010-08-23,9,B,125833,28,156.5,false
2010-08-23,9,B,125833,71,1640,false
2010-08-23,9,B,125833,95,28940.81,false
2010-08-23,9,B,125833,4,18533.32,false
2010-08-23,10,B,126512,44,8429.06,false
2010-08-23,10,B,126512,96,9011.46,false
2010-08-23,10,B,126512,13,67284.92,false
2010-08-23,10,B,126512,36,1951.5,false
2010-08-23,10,B,126512,11,34983.44,false
2010-08-23,10,B,126512,58,6670,false
2010-08-23,10,B,126512,30,12041.68,false
2010-08-23,10,B,126512,16,24883.36,false
2010-08-23,10,B,126512,2,113329.6,false
2010-08-23,10,B,126512,59,1027.71,false
2010-08-23,10,B,126512,23,57174.11,false
2010-08-23,10,B,126512,12,8761.59,false
2010-08-23,11,A,207499,25,10980.97,false
2010-08-23,11,A,207499,72,63980.24,false
2010-08-23,11,A,207499,67,6635.44,false
2010-08-23,11,A,207499,3,59795.5,false
2010-08-23,11,A,207499,34,22828.85,false
2010-08-23,12,B,112238,23,42433.13,false
2010-08-23,12,B,112238,14,17852.64,false
2010-08-23,12,B,112238,90,9478.08,false
2010-08-23,12,B,112238,72,50761.48,false
2010-08-23,12,B,112238,26,11712.24,false
2010-08-23,12,B,112238,9,16814.69,false
2010-08-23,12,B,112238,27,2210.53,false
2010-08-23,12,B,112238,17,11648.49,false
2010-08-23,12,B,112238,13,47171.07,false
2010-08-23,12,B,112238,33,20031.67,false
2010-08-23,13,A,219622,87,16205.93,false
2010-08-23,13,A,219622,26,11032.89,false
2010-08-23,13,A,219622,49,11324.29,false
2010-08-23,13,A,219622,17,19182.9,false
2010-08-23,13,A,219622,67,11033.46,false
2010-08-23,13,A,219622,30,5776.04,false
2010-08-23,13,A,219622,38,67536.97,false
2010-08-23,13,A,219622,92,140697.59,false
2010-08-23,13,A,219622,56,2471.33,false
2010-08-23,13,A,219622,42,7294.87,false
2010-08-23,14,A,200898,82,25343.31,false
2010-08-23,14,A,200898,81,43228.48,false
2010-08-23,14,A,200898,22,20599.05,false
2010-08-23,14,A,200898,51,74.12,false
2010-08-23,14,A,200898,46,30643.58,false
2010-08-23,15,B,123737,10,9962.65,false
2010-08-23,15,B,123737,1,10117.65,false
2010-08-23,15,B,123737,14,14094.59,false
2010-08-23,15,B,123737,95,27519.99,false
2010-08-23,15,B,123737,72,47659.41,false
2010-08-23,15,B,123737,33,6248.13,false
2010-08-23,15,B,123737,79,9456.57,false
2010-08-23,15,B,123737,59,291.82,false
2010-08-23,16,B,57197,67,2368.9,false
2010-08-23,16,B,57197,36,713,false
2010-08-23,16,B,57197,46,14218.42,false
2010-08-23,16,B,57197,32,5395.03,false
2010-08-23,16,B,57197,16,6947.14,false
2010-08-23,16,B,57197,74,15681.2,false
2010-08-23,16,B,57197,5,9455.25,false
2010-08-23,16,B,57197,23,10073.55,false
2010-08-23,16,B,57197,26,1889.5,false
2010-08-23,16,B,57197,95,30216.86,false
2010-08-23,16,B,57197,9,69978.49,false
2010-08-23,16,B,57197,40,33800.16,false
2010-08-23,17,B,93188,31,6092.18,false
2010-08-23,17,B,93188,13,25520.98,false
2010-08-23,17,B,93188,54,228,false
2010-08-23,17,B,93188,10,13610.88,false
2010-08-23,17,B,93188,38,70341.41,false
2010-08-23,17,B,93188,29,2494.94,false
2010-08-23,18,B,120653,8,35209.14,false
2010-08-23,18,B,120653,44,5187.54,false
2010-08-23,18,B,120653,95,62508.06,false
2010-08-23,18,B,120653,52,3162.45,false
2010-08-23,18,B,120653,23,42652.57,false
2010-08-23,18,B,120653,22,19742.61,false
2010-08-23,18,B,120653,90,14506.44,false
2010-08-23,18,B,120653,30,7697.24,false
2010-08-23,18,B,120653,92,38505.21,false
2010-08-23,19,A,203819,28,638.05,false
2010-08-23,19,A,203819,83,3822.69,false
2010-08-23,19,A,203819,21,7285,false
2010-08-23,19,A,203819,80,20018.42,false
2010-08-23,19,A,203819,35,2520,false
2010-08-23,20,A,203742,82,23110.38,false
2010-08-23,20,A,203742,80,36792.26,false
2010-08-23,20,A,203742,32,10488.3,false
2010-08-23,20,A,203742,13,59286.84,false
2010-08-23,20,A,203742,17,19378.51,false
2010-08-23,20,A,203742,6,6928.82,false
2010-08-23,20,A,203742,93,43158.04,false
2010-08-23,20,A,203742,2,80458.67,false
2010-08-23,20,A,203742,16,20246.34,false
2010-08-23,20,A,203742,71,12063.58,false
2010-08-23,21,B,140167,4,24100.54,false
2010-08-23,21,B,140167,6,4240.46,false
2010-08-23,21,B,140167,36,782,false
2010-08-23,21,B,140167,54,338,false
2010-08-23,21,B,140167,85,1581.45,false
2010-08-23,21,B,140167,5,9674.4,false
2010-08-23,22,B,119557,52,1155.8,false
2010-08-23,22,B,119557,16,15070.61,false
2010-08-23,22,B,119557,72,66778.48,false
2010-08-23,22,B,119557,42,7427.91,false
2010-08-23,22,B,119557,58,7417,false
2010-08-23,22,B,119557,51,57.56,false
2010-08-23,22,B,119557,98,4,false
2010-08-23,22,B,119557,28,432.81,false
2010-08-23,22,B,119557,95,59011.77,false
2010-08-23,23,B,114533,33,19982.65,false
2010-08-23,23,B,114533,46,40813.69,false
2010-08-23,23,B,114533,19,269.29,false
2010-08-23,23,B,114533,6,8377.78,false
2010-08-23,23,B,114533,81,10264.5,false
2010-08-23,23,B,114533,5,22109.73,false
2010-08-23,24,A,203819,21,6624.66,false
2010-08-23,24,A,203819,17,18554.15,false
2010-08-23,24,A,203819,29,6712.35,false
2010-08-23,24,A,203819,82,18331.96,false
2010-08-23,24,A,203819,41,1995.8,false
2010-08-23,25,B,128107,49,11999.23,false
2010-08-23,25,B,128107,83,372.32,false
2010-08-23,25,B,128107,55,4683.33,false
2010-08-23,25,B,128107,81,7668.74,false
2010-08-23,25,B,128107,33,3779.22,false
2010-08-23,25,B,128107,52,1058.28,false
2010-08-23,25,B,128107,29,3350.34,false
2010-08-23,26,A,152513,3,21042.06,false
2010-08-23,26,A,152513,26,3630.48,false
2010-08-23,26,A,152513,79,11785.7,false
2010-08-23,26,A,152513,25,7710.09,false
2010-08-23,26,A,152513,72,44706.43,false
2010-08-23,26,A,152513,80,19135.7,false
2010-08-23,26,A,152513,30,3127.26,false
2010-08-23,26,A,152513,24,6809.86,false
2010-08-23,27,A,204184,9,34042,false
2010-08-23,27,A,204184,95,125035.16,false
2010-08-23,27,A,204184,83,8120.24,false
2010-08-23,27,A,204184,30,5600.22,false
2010-08-23,27,A,204184,56,1793.87,false
2010-08-23,27,A,204184,80,28138.44,false
2010-08-23,27,A,204184,13,60886.68,false
2010-08-23,27,A,204184,32,8256.18,false
2010-08-23,27,A,204184,52,1760.58,false
2010-08-23,27,A,204184,3,70489.58,false
2010-08-23,27,A,204184,74,36472.04,false
2010-08-23,27,A,204184,94,71287.74,false
2010-08-23,27,A,204184,31,9074.32,false
2010-08-23,27,A,204184,37,2923.5,false
2010-08-23,27,A,204184,90,93412.42,false
2010-08-23,27,A,204184,46,36072.98,false
2010-08-23,27,A,204184,6,8022.92,false
2010-08-23,27,A,204184,98,10619.39,false
2010-08-23,28,A,206302,74,12657.02,false
2010-08-23,28,A,206302,35,2544,false
2010-08-23,28,A,206302,2,60624.64,false
2010-08-23,28,A,206302,79,36972.57,false
2010-08-23,28,A,206302,91,47142.26,false
2010-08-23,28,A,206302,42,5711.03,false
2010-08-23,28,A,206302,82,15653.7,false
2010-08-23,28,A,206302,98,7775.99,false
2010-08-23,28,A,206302,12,3288.32,false
2010-08-23,28,A,206302,16,6117.67,false
2010-08-23,29,B,93638,46,10951.15,false
2010-08-23,29,B,93638,8,18940.14,false
2010-08-23,29,B,93638,4,13858.33,false
2010-08-23,29,B,93638,35,1825,false
2010-08-23,29,B,93638,40,26541.44,false
2010-08-23,29,B,93638,55,4908.45,false
2010-08-23,29,B,93638,44,1814.67,false
2010-08-23,30,C,42988,12,69.71,false
2010-08-23,30,C,42988,59,202.09,false
2010-08-23,30,C,42988,32,30,false
2010-08-23,30,C,42988,7,588.19,false
2010-08-23,30,C,42988,46,7012.55,false
2010-08-23,30,C,42988,72,123.69,false
2010-08-23,30,C,42988,25,46.75,false
2010-08-23,30,C,42988,17,268.52,false
2010-08-23,30,C,42988,87,579.83,false
2010-08-23,30,C,42988,8,11800.25,false
2010-08-23,31,A,203750,38,79313.36,false
2010-08-23,31,A,203750,11,12627.83,false
2010-08-23,31,A,203750,32,4731.84,false
2010-08-23,31,A,203750,36,445,false
2010-08-23,31,A,203750,34,14365.48,false
2010-08-23,31,A,203750,4,34036.79,false
2010-08-23,31,A,203750,1,12664.83,false
2010-08-23,32,A,203007,92,92374.18,false
2010-08-23,32,A,203007,44,3449.26,false
2010-08-23,32,A,203007,80,16994.44,false
2010-08-23,32,A,203007,32,4318.4,false
2010-08-23,32,A,203007,79,15669.85,false
2010-08-23,32,A,203007,33,4082.85,false
2010-08-23,32,A,203007,5,14834.67,false
2010-08-23,32,A,203007,97,18571,false
2010-08-23,32,A,203007,4,28366.01,false
2010-08-23,32,A,203007,27,890.59,false
2010-08-23,33,A,39690,40,4848.52,false
2010-08-23,33,A,39690,1,853.09,false
2010-08-23,33,A,39690,8,2573.56,false
2010-08-23,33,A,39690,17,319.06,false
2010-08-23,33,A,39690,59,77.17,false
2010-08-23,33,A,39690,98,6423.91,false
2010-08-23,34,A,158114,20,3122.69,false
2010-08-23,34,A,158114,56,364.71,false
2010-08-23,34,A,158114,94,32266.45,false
2010-08-23,34,A,158114,37,1852.39,false
2010-08-23,35,B,103681,28,479.31,false
2010-08-23,35,B,103681,14,30064.88,false
2010-08-23,35,B,103681,71,15839.58,false
2010-08-23,35,B,103681,11,10883.14,false
2010-08-23,35,B,103681,41,2201.99,false
2010-08-23,35,B,103681,20,12121.73,false
2010-08-23,35,B,103681,35,2338,false
2010-08-23,35,B,103681,51,46.94,false
2010-08-23,35,B,103681,21,4318.85,false
2010-08-23,35,B,103681,79,26459.05,false
2010-08-23,35,B,103681,1,12567.18,false
2010-08-23,36,A,39910,12,59.84,false
2010-08-23,36,A,39910,94,57101.66,false
2010-08-23,36,A,39910,91,11556.44,false
2010-08-23,36,A,39910,31,51,false
2010-08-23,36,A,39910,21,235.17,false
2010-08-23,37,C,39910,90,42884.9,false
2010-08-23,37,C,39910,10,445.88,false
2010-08-23,37,C,39910,17,369.31,false
2010-08-23,37,C,39910,40,24520.06,false
2010-08-23,37,C,39910,98,4510.61,false
2010-08-23,38,C,39690,13,9073.1,false
2010-08-23,38,C,39690,52,10.31,false
2010-08-23,38,C,39690,85,30.8,false
2010-08-23,38,C,39690,7,238.71,false
2010-08-23,38,C,39690,67,610.86,false
2010-08-23,38,C,39690,14,954.56,false
2010-08-23,38,C,39690,81,8779.1,false
2010-08-23,39,A,184109,5,15387.96,false
2010-08-23,39,A,184109,98,8309.89,false
2010-08-23,39,A,184109,42,3208.87,false
2010-08-23,39,A,184109,32,5458.67,false
2010-08-23,39,A,184109,59,617.56,false
2010-08-23,39,A,184109,87,6832.65,false
2010-08-23,39,A,184109,51,7.08,false
2010-08-23,39,A,184109,46,31361.64,false
2010-08-23,39,A,184109,16,20025.59,false
2010-08-23,40,A,155083,1,14917.99,false
2010-08-23,40,A,155083,94,32138.38,false
2010-08-23,40,A,155083,48,364,false
2010-08-23,40,A,155083,83,3816.67,false
2010-08-23,40,A,155083,26,3796.37,false
2010-08-23,41,A,196321,81,19600.64,false
2010-08-23,41,A,196321,11,14076.83,false
2010-08-23,41,A,196321,34,12008,false
2010-08-23,41,A,196321,33,5086.61,false
2010-08-23,41,A,196321,93,31193.64,false
2010-08-23,41,A,196321,32,5165.48,false
2010-08-23,41,A,196321,5,17760.79,false
2010-08-23,42,C,39690,14,1437.4,false
2010-08-23,42,C,39690,4,13374.88,false
2010-08-23,42,C,39690,90,45000.22,false
2010-08-23,42,C,39690,74,337.51,false
2010-08-23,42,C,39690,31,48,false
2010-08-23,42,C,39690,85,44.99,false
2010-08-23,43,C,41062,85,86.49,false
2010-08-23,43,C,41062,74,918.14,false
2010-08-23,43,C,41062,28,161,false
2010-08-23,43,C,41062,91,38985.74,false
2010-08-23,43,C,41062,6,67.04,false
2010-08-23,43,C,41062,56,6,false
2010-08-23,43,C,41062,44,2.57,false
2010-08-23,43,C,41062,16,2828.92,false
2010-08-23,43,C,41062,32,0,false
2010-08-23,43,C,41062,59,143.81,false
2010-08-23,44,C,39910,80,5268.29,false
2010-08-23,44,C,39910,87,109.76,false
2010-08-23,44,C,39910,97,7278.09,false
2010-08-23,45,B,118221,55,3962.68,false
2010-08-23,45,B,118221,91,14772.83,false
2010-08-23,45,B,118221,83,1018.16,false
2010-08-23,45,B,118221,21,4525.38,false
2010-08-23,45,B,118221,11,10147.59,false
2010-08-23,45,B,118221,30,2746.78,false
2010-08-23,45,B,118221,85,2236.45,false
2010-08-23,45,B,118221,23,20971.36,false
2010-08-23,45,B,118221,71,3626,false
2010-08-23,45,B,118221,16,12609.52,false
2010-08-23,45,B,118221,94,1832.2,false
2010-08-23,45,B,118221,35,1832.25,false
2010-08-23,45,B,118221,93,2421.39,false
2010-04-12,1,A,151315,48,514,false
2010-04-12,1,A,151315,85,4827.2,false
2010-04-12,1,A,151315,81,28518.47,false
2010-04-12,1,A,151315,13,36663.26,false
2010-04-12,1,A,151315,92,128626.08,false
2010-04-12,1,A,151315,26,8671.28,false
2010-04-12,1,A,151315,8,32890.54,false
2010-04-12,1,A,151315,98,10791.63,false
