week_start_date,dept_id,dept_sales,total_sales,dept_share,prev_week_sales,prev_week_share,wow_sales_change,wow_sales_change_pct,wow_share_change
2011-07-04,94,291967.61,5656801.86,0.051613547,204155.52,0.033924649,87812.09,0.430123516,0.017688898
2011-07-04,11,126842.55,5656801.86,0.022423014,55772.44,0.009267741,71070.11,1.274287264,0.013155273
2011-07-04,16,134628.55,5656801.86,0.023799411,287586.83,0.047788482,-152958.28,-0.531868167,-0.023989071
2011-07-04,54,190.08,5656801.86,0.000033602,202.38,0.00003363,-12.3,-0.060776757,-0.000000028
2011-07-04,10,19952.2,5656801.86,0.003527117,208554.1,0.034655564,-188601.9,-0.904330819,-0.031128447
2011-07-04,14,89581.93,5656801.86,0.015836144,26101.13,0.004337241,63480.8,2.432109261,0.011498903
2011-07-04,28,2455.93,5656801.86,0.000434155,1062.1,0.00017649,1393.83,1.312334055,0.000257665
2011-07-04,5,146095.54,5656801.86,0.025826526,49032.54,0.008147768,97063,1.97956296,0.017678758
2011-07-04,41,1817.5,5656801.86,0.000321295,7596,0.001262232,-5778.5,-0.760729331,-0.000940937
2011-07-04,42,21880.88,5656801.86,0.003868065,28871.59,0.00479761,-6990.71,-0.242131105,-0.000929545
2011-07-04,45,41.85,5656801.86,0.000007398,21.94,0.000003646,19.91,0.907474932,0.000003752
2011-07-04,44,15364.3,5656801.86,0.002716075,17955.49,0.002983675,-2591.19,-0.144311851,-0.0002676
2011-07-04,85,14428.06,5656801.86,0.002550568,4524.79,0.000751887,9903.27,2.188669529,0.001798681
2011-07-04,56,16531.56,5656801.86,0.002922422,8806.92,0.001463451,7724.64,0.877110272,0.001458971
2011-07-04,13,107885.78,5656801.86,0.019071868,220304.09,0.036608067,-112418.31,-0.510286986,-0.017536199
2011-07-04,46,71248.71,5656801.86,0.012595228,98373.52,0.016346789,-27124.81,-0.275732839,-0.003751561
2011-07-04,60,1698.4,5656801.86,0.00030024,2270.4,0.000377274,-572,-0.251937984,-0.000077034
2011-07-04,80,43989.86,5656801.86,0.007776454,23754.31,0.003947268,20235.55,0.851868566,0.003829186
2011-07-04,95,323398.8,5656801.86,0.057169901,433417.61,0.072021273,-110018.81,-0.253840194,-0.014851372
2011-07-04,93,225158.49,5656801.86,0.039803142,15875.75,0.002838739,209282.74,13.182541927,0.036964403
2011-07-04,33,33607.79,5656801.86,0.005941129,25068.55,0.004165657,8539.24,0.340635577,0.001775472
2011-07-04,19,827.25,5656801.86,0.00014624,5315.65,0.000883305,-4488.4,-0.84437463,-0.000737065
2011-07-04,72,76895.36,5656801.86,0.013593434,169020.74,0.028086281,-92125.38,-0.545053702,-0.014492847
2011-07-04,91,254231.03,5656801.86,0.044942538,168052.47,0.027925383,86178.56,0.512807458,0.017017155
2011-07-04,20,81.27,5656801.86,0.000014367,14540.2,0.002416154,-14458.93,-0.994410668,-0.002401787
2011-07-04,71,26588.2,5656801.86,0.004700218,24090.42,0.00400312,2497.78,0.103683539,0.000697098
2011-07-04,21,28117.04,5656801.86,0.004970483,30567.7,0.005079454,-2450.66,-0.080171554,-0.000108971
2011-07-04,23,76412.67,5656801.86,0.013508104,191833.23,0.031877047,-115420.56,-0.601671358,-0.018368943
2011-07-04,40,252423.03,5656801.86,0.044622922,249246.74,0.041417485,3176.29,0.012743557,0.003205437
2011-07-04,35,9970.44,5656801.86,0.001762558,8352.06,0.001387867,1618.38,0.19377016,0.000374691
2011-07-04,92,551359.08,5656801.86,0.097468339,548371.99,0.091123314,2987.09,0.005447197,0.006345025
2011-07-04,12,31645.27,5656801.86,0.005594198,3926.67,0.000652497,27718.6,7.059060222,0.004941701
2011-07-04,30,24227.09,5656801.86,0.004282825,19080.89,0.003170683,5146.2,0.269704401,0.001112142
2011-07-04,2,167759.42,5656801.86,0.029656231,294202.43,0.0488878,-126443.01,-0.429782344,-0.019231569
2011-07-04,7,46930.51,5656801.86,0.008296297,189891.41,0.031554373,-142960.9,-0.752856067,-0.023258076
2011-07-04,58,4875,5656801.86,0.000861794,1984.97,0.000329844,2890.03,1.455956513,0.00053195
2011-07-04,87,109981.94,5656801.86,0.019442424,79882.95,0.013274199,30098.99,0.376788664,0.006168225
2011-07-04,6,21685.13,5656801.86,0.003833461,25443.71,0.004227997,-3758.58,-0.147721382,-0.000394536
2011-07-04,1,94821.37,5656801.86,0.016762364,64841.09,0.010774684,29980.28,0.462365454,0.00598768
2011-07-04,74,155601.98,5656801.86,0.027507059,103086.06,0.017129875,52515.92,0.509437649,0.010377184
2011-07-04,32,20390.15,5656801.86,0.003604537,55135.22,0.009161854,-34745.07,-0.630179221,-0.005557317
2011-07-04,27,8398.06,5656801.86,0.001484595,4309.56,0.000716122,4088.5,0.94870474,0.000768473
2011-07-04,55,44192.59,5656801.86,0.007812292,64076.35,0.010647607,-19883.76,-0.310313556,-0.002835315
2011-08-01,31,3680.92,6541336.36,0.000562717,9339.59,0.001926881,-5658.67,-0.605879915,-0.001364164
2011-08-01,79,87244.92,6541336.36,0.013337477,73908.57,0.015248314,13336.35,0.180443892,-0.001910837
2011-08-01,81,135109.28,6541336.36,0.020654691,67063.76,0.01383614,68045.52,1.014639203,0.006818551
2011-08-01,96,74762.89,6541336.36,0.011429299,106364.51,0.021944404,-31601.62,-0.297106808,-0.010515105
2011-08-01,8,254580.58,6541336.36,0.038918742,224216.45,0.046258816,30364.13,0.135423293,-0.007340074
2011-08-01,36,5619,6541336.36,0.000858999,4501,0.000928616,1118,0.248389247,-0.000069617
2011-08-01,4,114898.84,6541336.36,0.017565041,105345.06,0.021734078,9553.78,0.090690347,-0.004169037
2011-08-01,48,167,6541336.36,0.00002553,874,0.000180318,-707,-0.808924485,-0.000154788
2011-08-01,97,176096.77,6541336.36,0.026920611,41704.9,0.008604272,134391.87,3.222447962,0.018316339
2011-08-01,3,202513.57,6541336.36,0.030959052,116436,0.022756203,86077.57,0.739269384,0.008202849
2011-08-01,29,59449.72,6541336.36,0.009088314,18281.69,0.003771754,41168.03,2.251872228,0.00531656
2011-08-01,38,636560.48,6541336.36,0.097313522,443347.76,0.0914685,193212.72,0.435803984,0.005845022
2011-08-01,82,51486.39,6541336.36,0.007870928,37019.67,0.007637647,14466.72,0.390784683,0.000233281
2011-08-01,37,6929.64,6541336.36,0.001059362,4815.83,0.000993569,2113.81,0.43892953,0.000065793
2011-08-01,52,6082.26,6541336.36,0.000929819,17271.91,0.003563423,-11189.65,-0.647852496,-0.002633604
2011-08-01,9,154495,6541336.36,0.023618263,194496.7,0.040127239,-40001.7,-0.205667757,-0.016508976
2011-08-01,59,873.08,6541336.36,0.000133471,1446.1,0.00029835,-573.02,-0.396251988,-0.000164879
2011-08-01,65,45018.62,6541336.36,0.006882175,37027.16,0.006152826,7991.46,0.215826977,0.000729349
2011-08-01,17,33976.32,6541336.36,0.005194095,61332.25,0.012653653,-27355.93,-0.446028476,-0.007459558
2011-08-01,26,44832.47,6541336.36,0.006853717,64069.94,0.013218475,-19237.47,-0.300257344,-0.006364758
2011-08-01,67,28295.66,6541336.36,0.00432567,39576.87,0.008165231,-11281.21,-0.285045533,-0.003839561
2011-08-01,83,12971.34,6541336.36,0.00198298,4263.54,0.000879625,8707.8,2.042387312,0.001103355
2011-08-01,98,67186.57,6541336.36,0.010271077,43739.51,0.009024039,23447.06,0.536061332,0.001247038
2011-08-01,25,44487.35,6541336.36,0.006800957,21620.12,0.004460516,22867.23,1.057682844,0.002340441
2011-08-01,22,68645.21,6541336.36,0.010494065,45093.63,0.009303412,23551.58,0.52228175,0.001190653
2011-08-01,49,50940.23,6541336.36,0.007787435,26541.37,0.005475835,24398.86,0.919276586,0.0023116
2011-08-01,90,197250.65,6541336.36,0.030154488,177697.63,0.036661369,19553.02,0.110035345,-0.006506881
2011-08-01,24,65149.5,6541336.36,0.009959662,1716.54,0.000354145,63432.96,36.953965535,0.009605517
2011-08-01,34,95687.56,6541336.36,0.014628136,57217.21,0.011804666,38470.35,0.672356272,0.00282347
2011-08-01,18,1,6541336.36,0.000000153,3,0.000000619,-2,-0.666666667,-0.000000466
2011-08-01,50,2798,6541336.36,0.000427741,1986,0.000409738,812,0.408862034,0.000018003
2011-08-01,94,-4.88,6541336.36,-0.000000746,146620.73,0.030249794,-146625.61,-1.000033283,-0.03025054
2011-08-01,11,102848.57,6541336.36,0.015722868,52981.38,0.010930759,49867.19,0.941221048,0.004792109
2011-08-01,16,41225.68,6541336.36,0.006302333,68776.94,0.014189591,-27551.26,-0.400588628,-0.007887258
2011-08-01,54,164.6,6541336.36,0.000025163,310.46,0.000064052,-145.86,-0.469818978,-0.000038889
2011-08-01,10,234828.05,6541336.36,0.035899094,85368.81,0.017612713,149459.24,1.750747609,0.018286381
2011-08-01,14,69554.13,6541336.36,0.010633015,36441.1,0.00751828,33113.03,0.908672625,0.003114735
2011-08-01,28,542.95,6541336.36,0.000083003,1795.11,0.000370355,-1252.16,-0.697539427,-0.000287352
2011-08-01,5,157956,6541336.36,0.024147359,30639.81,0.006321398,127316.19,4.1552539,0.017825961
2011-08-01,41,9881.14,6541336.36,0.001510569,10502.5,0.002166804,-621.36,-0.059163056,-0.000656235
2011-08-01,42,10169.44,6541336.36,0.001554643,38163.39,0.007873612,-27993.95,-0.733528913,-0.006318969
2011-08-01,45,23.94,6541336.36,0.00000366,11.94,0.000002334,12,1.005025126,0.000001326
2011-08-01,44,11005.9,6541336.36,0.001682516,15707.11,0.003240584,-4701.21,-0.299304582,-0.001558068
2011-08-01,85,6519.43,6541336.36,0.000996651,11652.9,0.002404147,-5133.47,-0.440531542,-0.001407496
2011-08-01,56,5582.36,6541336.36,0.000853397,3065.49,0.000632451,2516.87,0.821033505,0.000220946
2011-08-01,13,147310.45,6541336.36,0.022519932,268086.01,0.055309685,-120775.56,-0.450510491,-0.032789753
2011-08-01,46,183693.76,6541336.36,0.028081993,94083.38,0.019410644,89610.38,0.952457065,0.008671349
2011-08-01,60,880,6541336.36,0.000134529,941.6,0.000194265,-61.6,-0.065420561,-0.000059736
2011-08-01,80,52852.55,6541336.36,0.008079779,45226.45,0.009330814,7626.1,0.168620354,-0.001251035
2011-08-01,95,439600.26,6541336.36,0.067203433,320471.28,0.066117459,119128.98,0.371730596,0.001085974
2011-08-01,93,297949.68,6541336.36,0.045548748,273746.46,0.056477511,24203.22,0.088414732,-0.010928763
2011-08-01,33,42096.4,6541336.36,0.006435443,3065.48,0.000632449,39030.92,12.732400799,0.005802994
2011-08-01,19,8662.11,6541336.36,0.001324211,1386.95,0.000286146,7275.16,5.245437831,0.001038065
2011-08-01,72,229387.21,6541336.36,0.035067331,239528.68,0.049417931,-10141.47,-0.042339272,-0.0143506
2011-08-01,91,412338.67,6541336.36,0.063035846,197343.22,0.040714513,214995.45,1.089449387,0.022321333
2011-08-01,20,55943.12,6541336.36,0.008552246,33474.24,0.006906178,22468.88,0.671228981,0.001646068
2011-08-01,71,34508.6,6541336.36,0.005275466,11216.97,0.002314209,23291.63,2.076463608,0.002961257
2011-08-01,21,4384.23,6541336.36,0.000670235,1095.85,0.000226088,3288.38,3.000757403,0.000444147
2011-08-01,23,75101.4,6541336.36,0.011481048,116914.71,0.024121049,-41813.31,-0.357639428,-0.012640001
2011-08-01,40,188573.42,6541336.36,0.028827966,14796.5,0.003052713,173776.92,11.74446119,0.025775253
2011-08-01,35,8549.44,6541336.36,0.001306987,3224.32,0.00066522,5325.12,1.651548233,0.000641767
2011-08-01,92,198326.06,6541336.36,0.03031889,209299.71,0.043181295,-10973.65,-0.052430316,-0.012862405
2011-08-01,12,28611.44,6541336.36,0.004373944,43958.19,0.009069155,-15346.75,-0.349121518,-0.004695211
2011-08-01,30,16985.61,6541336.36,0.002596657,10316.32,0.002128393,6669.29,0.646479559,0.000468264
2011-08-01,2,253450.06,6541336.36,0.038745915,71162,0.014681661,182288.06,2.561592704,0.024064254
2011-08-01,7,126855.31,6541336.36,0.019392874,73736.67,0.015212849,53118.64,0.720382952,0.004180025
2011-08-01,58,19750,6541336.36,0.003019261,4380,0.000903652,15370,3.50913242,0.002115609
2011-08-01,87,166108.61,6541336.36,0.025393681,89813.35,0.018529681,76295.26,0.849486852,0.006864
2011-08-01,6,9714.12,6541336.36,0.001485036,26404.48,0.005447593,-16690.36,-0.63210334,-0.003962557
2011-08-01,1,29104.07,6541336.36,0.004449254,144176.8,0.029745579,-115072.73,-0.798136247,-0.025296325
2011-08-01,74,81872.57,6541336.36,0.012516184,86979.25,0.017944968,-5106.68,-0.058711474,-0.005428784
2011-08-01,32,17232.06,6541336.36,0.002634333,24892.74,0.005135701,-7660.68,-0.30774756,-0.002501368
2011-08-01,27,5369.61,6541336.36,0.000820874,4970.47,0.001025474,399.14,0.080302265,-0.0002046
2011-08-01,55,28037.41,6541336.36,0.00428619,35401.7,0.007303838,-7364.29,-0.208020801,-0.003017648
2012-02-20,31,8130.73,5264382.76,0.001544479,15632.69,0.002390527,-7501.96,-0.479889258,-0.000846048
2012-02-20,79,161648.93,5264382.76,0.030706151,251693.45,0.038488574,-90044.52,-0.357754721,-0.007782423
2012-02-20,81,67930.95,5264382.76,0.012903877,52492.3,0.008027041,15438.65,0.29411266,0.004876836
2012-02-20,96,27479.59,5264382.76,0.005219907,98150.56,0.015009032,-70670.97,-0.720026152,-0.009789125
2012-02-20,8,177769.81,5264382.76,0.033768405,178754.86,0.027334917,-985.05,-0.005510619,0.006433488
2012-02-20,36,2706.52,5264382.76,0.000514119,7127.91,0.001229261,-4421.39,-0.620292624,-0.000715142
2012-02-20,4,159814.76,5264382.76,0.030357739,298937.77,0.045713102,-139123.01,-0.465391208,-0.015355363
2012-02-20,48,1457,5264382.76,0.000276766,6050,0.000925157,-4593,-0.759173554,-0.000648391
2012-02-20,97,63610.36,5264382.76,0.012083156,37214.16,0.005690732,26396.2,0.709305275,0.006392424
2012-02-20,3,63172.38,5264382.76,0.01199996,95824.64,0.014653356,-32652.26,-0.340750145,-0.002653396
2012-02-20,29,53349.86,5264382.76,0.010134115,10538.33,0.001611505,42811.53,4.062458663,0.00852261
2012-02-20,38,269131.9,5264382.76,0.051123163,352775.28,0.053945851,-83643.38,-0.237101024,-0.002822688
2012-02-20,82,126085.5,5264382.76,0.023950671,87293.76,0.013348827,38791.74,0.444381592,0.010601844
2012-02-20,37,5803.97,5264382.76,0.001102498,13186.09,0.002016397,-7382.12,-0.559841469,-0.000913899
2012-02-20,52,11350.09,5264382.76,0.002156015,10554.21,0.001613933,795.88,0.075408771,0.000542082
2012-02-20,9,112944.38,5264382.76,0.021454439,75939.42,0.011612539,37004.96,0.487295794,0.0098419
2012-02-20,47,-48,5264382.76,-0.000009118,21,0.000003211,-69,-3.285714286,-0.000012329
2012-02-20,59,1740.63,5264382.76,0.000330643,485.67,0.000074268,1254.96,2.583976774,0.000256375
2012-02-20,17,24612.18,5264382.76,0.004675226,20529.7,0.00313937,4082.48,0.198857265,0.001535856
2012-02-20,26,24925.93,5264382.76,0.004734825,79580.36,0.012169306,-54654.43,-0.686782895,-0.007434481
2012-02-20,67,36773.85,5264382.76,0.006985406,121154.65,0.018526782,-84380.8,-0.696471823,-0.011541376
2012-02-20,83,32591.12,5264382.76,0.006190872,12023.55,0.001838623,20567.57,1.7106071,0.004352249
2012-02-20,98,31791.41,5264382.76,0.006038962,31991.12,0.004892033,-199.71,-0.00624267,0.001146929
2012-02-20,25,35446.25,5264382.76,0.006733221,24822.09,0.003795756,10624.16,0.428012307,0.002937465
2012-02-20,22,76610.51,5264382.76,0.01455261,89761.09,0.013726127,-13150.58,-0.146506465,0.000826483
2012-02-20,49,13293.58,5264382.76,0.002525193,37240.56,0.005694769,-23946.98,-0.643034906,-0.003169576
2012-02-20,90,122562.69,5264382.76,0.023281493,281335.96,0.043021461,-158773.27,-0.564354695,-0.019739968
2012-02-20,24,34074.96,5264382.76,0.006472736,24830.49,0.00379704,9244.47,0.372303164,0.002675696
2012-02-20,34,68977.8,5264382.76,0.013102733,106403.26,0.016271022,-37425.46,-0.351732268,-0.003168289
2012-02-20,18,13970.41,5264382.76,0.00265376,56932.94,0.008706097,-42962.53,-0.754616396,-0.006052337
2012-02-20,50,5240,5264382.76,0.000995368,9629.5,0.001472528,-4389.5,-0.455838829,-0.00047716
2012-02-20,94,152414.37,5264382.76,0.028951992,45005.84,0.006882224,107408.53,2.386546502,0.022069768
2012-02-20,11,55473.23,5264382.76,0.010537461,99259.71,0.015178642,-43786.48,-0.441130445,-0.004641181
2012-02-20,16,33932.21,5264382.76,0.00644562,18236.82,0.002788746,15695.39,0.860642919,0.003656874
2012-02-20,43,0.5,5264382.76,0.000000095,,,,,
2012-02-20,54,169.52,5264382.76,0.000032201,26.38,0.000004034,143.14,5.426080364,0.000028167
2012-02-20,10,91564.18,5264382.76,0.017393146,120505.57,0.018427526,-28941.39,-0.240166409,-0.00103438
2012-02-20,14,4051.17,5264382.76,0.000769543,93354.9,0.014275687,-89303.73,-0.956604635,-0.013506144
2012-02-20,28,4095.32,5264382.76,0.00077793,1580.85,0.000241741,2514.47,1.590581017,0.000536189
2012-02-20,5,190508.98,5264382.76,0.036188284,252476.77,0.038608358,-61967.79,-0.245439571,-0.002420074
2012-02-20,41,13709.86,5264382.76,0.002604267,15763.89,0.00241059,-2054.03,-0.130299691,0.000193677
2012-02-20,42,8281.15,5264382.76,0.001573052,35208.31,0.005384,-26927.16,-0.764795584,-0.003810948
2012-02-20,45,41.79,5264382.76,0.000007938,23.94,0.000003661,17.85,0.745614035,0.000004277
2012-02-20,44,32768.36,5264382.76,0.00622454,24087.75,0.003683462,8680.61,0.360374464,0.002541078
2012-02-20,85,8434.97,5264382.76,0.001602271,19031.56,0.002910277,-10596.59,-0.556790405,-0.001308006
2012-02-20,56,5660.86,5264382.76,0.001075313,14680.52,0.002244922,-9019.66,-0.614396493,-0.001169609
2012-02-20,13,90016.53,5264382.76,0.017099161,181729.79,0.027789839,-91713.26,-0.504668277,-0.010690678
2012-02-20,46,67086.9,5264382.76,0.012743545,174270.1,0.026649115,-107183.2,-0.615040675,-0.01390557
2012-02-20,60,360,5264382.76,0.000068384,1152,0.000176162,-792,-0.6875,-0.000107778
2012-02-20,80,56063.26,5264382.76,0.010649541,42061.09,0.006431917,14002.17,0.332900788,0.004217624
2012-02-20,95,333357.78,5264382.76,0.063323241,189036.35,0.028907147,144321.43,0.763458615,0.034416094
2012-02-20,93,178048.46,5264382.76,0.033821336,311390.74,0.047617391,-133342.28,-0.428215303,-0.013796055
2012-02-20,33,29091.42,5264382.76,0.005526084,14154.06,0.002164417,14937.36,1.055341012,0.003361667
2012-02-20,19,2325.66,5264382.76,0.000441773,2968.36,0.000453917,-642.7,-0.216516865,-0.000012144
2012-02-20,72,308450.99,5264382.76,0.058592052,362329.16,0.055406816,-53878.17,-0.148699514,0.003185236
2012-02-20,91,145628.05,5264382.76,0.027662892,75872.76,0.011602345,69755.29,0.919371985,0.016060547
2012-02-20,20,30498.79,5264382.76,0.005793422,26895.04,0.004112748,3603.75,0.133993108,0.001680674
2012-02-20,71,42192.94,5264382.76,0.008014793,34129.79,0.005219075,8063.15,0.236249622,0.002795718
2012-02-20,21,49438.05,5264382.76,0.009391044,55597.48,0.008501881,-6159.43,-0.110786136,0.000889163
2012-02-20,23,77808.18,5264382.76,0.014780115,222158.23,0.033972094,-144350.05,-0.649762334,-0.019191979
2012-02-20,40,176045.86,5264382.76,0.033440931,146004.5,0.022326783,30041.36,0.205756398,0.011114148
2012-02-20,35,14616.49,5264382.76,0.002776487,16072.91,0.002457845,-1456.42,-0.090613336,0.000318642
2012-02-20,92,508592.09,5264382.76,0.096610014,766316.8,0.117183982,-257724.71,-0.336316142,-0.020573968
2012-02-20,12,15771.27,5264382.76,0.002995844,18037.24,0.002758227,-2265.97,-0.125627313,0.000237617
2012-02-20,30,15110.72,5264382.76,0.002870369,11580.48,0.001770869,3530.24,0.304844013,0.0010995
2012-02-20,2,134063.24,5264382.76,0.025466089,175706.63,0.026868787,-41643.39,-0.237005229,-0.001402698
2012-02-20,7,96898.62,5264382.76,0.018406454,47277.87,0.007229659,49620.75,1.049555532,0.011176795
2012-02-20,58,3355,5264382.76,0.000637302,13325,0.002037638,-9970,-0.748217636,-0.001400336
2012-02-20,87,81040.52,5264382.76,0.015394116,127067.23,0.019430925,-46026.71,-0.362223289,-0.004036809
2012-02-20,6,33203.5,5264382.76,0.006307197,12136.91,0.002093099,21066.59,1.735745754,0.004214098
2012-02-20,1,86263.06,5264382.76,0.016386168,168533.69,0.025771912,-82270.63,-0.488155395,-0.009385744
2012-02-20,74,153169.22,5264382.76,0.029095381,61320.53,0.010575177,91848.69,1.497845664,0.018520204
2012-02-20,32,24440.18,5264382.76,0.004642554,83851.37,0.012822422,-59411.19,-0.708529747,-0.008179868
2012-02-20,27,9208.93,5264382.76,0.00174929,11564.69,0.001768455,-2355.76,-0.203702823,-0.000019165
2012-02-20,55,66180.53,5264382.76,0.012571375,37829.72,0.005784862,28350.81,0.749432192,0.006786513
2011-06-13,31,4326.68,5265720.56,0.000821669,9048.79,0.001681667,-4722.11,-0.521849883,-0.000859998
2011-06-13,79,24952.2,5265720.56,0.004738611,47605.06,0.008847131,-22652.86,-0.475849836,-0.00410852
2011-06-13,81,138112.58,5265720.56,0.026228619,126455.66,0.02350107,11656.92,0.092181876,0.002727549
2011-06-13,96,60869.21,5265720.56,0.011559521,77444.44,0.014392612,-16575.23,-0.214027372,-0.002833091
2011-06-13,8,131155.26,5265720.56,0.024907372,61187.96,0.011371437,69967.3,1.143481495,0.013535935
2011-06-13,36,8872.97,5265720.56,0.001685044,37626,0.00699258,-28753.03,-0.764179822,-0.005307536
2011-06-13,4,173417.31,5265720.56,0.032933253,60650.36,0.011271527,112766.95,1.859295641,0.021661726
2011-06-13,48,4285,5265720.56,0.000813754,1379,0.000256279,2906,2.107324148,0.000557475
2011-06-13,97,9541.78,5265720.56,0.001812056,45029.97,0.008368566,-35488.19,-0.788101569,-0.00655651
2011-06-13,3,55770.63,5265720.56,0.010591263,46478.4,0.008637748,9292.23,0.199925772,0.001953515
2011-06-13,29,5770.23,5265720.56,0.00109581,29453.26,0.005473722,-23683.03,-0.80408858,-0.004377912
2011-06-13,38,271957.26,5265720.56,0.051646732,269459.21,0.050077472,2498.05,0.009270605,0.00156926
2011-06-13,82,66144.09,5265720.56,0.012561261,87602.5,0.01628043,-21458.41,-0.244952028,-0.003719169
2011-06-13,37,5446.39,5265720.56,0.00103431,1570.13,0.0002918,3876.26,2.468750995,0.00074251
2011-06-13,52,5791.37,5265720.56,0.001099825,11497.49,0.002136744,-5706.12,-0.496292669,-0.001036919
2011-06-13,9,111805.98,5265720.56,0.021232798,42058.16,0.007816271,69747.82,1.658365939,0.013416527
2011-06-13,47,-30,5265720.56,-0.000005697,18,0.000003503,-48,-2.666666667,-0.0000092
2011-06-13,59,2071.67,5265720.56,0.000393426,2569.49,0.000477525,-497.82,-0.193742727,-0.000084099
2011-06-13,99,250,5265720.56,0.000047477,125,0.000025526,125,1,0.000021951
2011-06-13,65,38254.73,5265720.56,0.007264861,50907.34,0.008878383,-12652.61,-0.248541959,-0.001613522
2011-06-13,17,58153.14,5265720.56,0.011043719,7782.8,0.001446389,50370.34,6.472007504,0.00959733
2011-06-13,26,27115.23,5265720.56,0.005149386,71757.85,0.013335791,-44642.62,-0.622128729,-0.008186405
2011-06-13,67,52066.68,5265720.56,0.009887855,37720.44,0.007010131,14346.24,0.380330664,0.002877724
2011-06-13,83,17621.56,5265720.56,0.003346467,25942.54,0.004821275,-8320.98,-0.320746542,-0.001474808
2011-06-13,98,44680.5,5265720.56,0.008485164,22039.47,0.004095911,22641.03,1.027294667,0.004389253
2011-06-13,25,83846.46,5265720.56,0.015923074,16384,0.003044874,67462.46,4.117581787,0.0128782
2011-06-13,22,30974.3,5265720.56,0.005882253,27207.93,0.00505644,3766.37,0.138429127,0.000825813
2011-06-13,49,28189.88,5265720.56,0.005353471,15697.05,0.002917208,12492.83,0.795871199,0.002436263
2011-06-13,90,200834.84,5265720.56,0.038140049,235325.39,0.043733894,-34490.55,-0.146565358,-0.005593845
2011-06-13,24,30681.89,5265720.56,0.005826722,12709.91,0.002362065,17971.98,1.41401316,0.003464657
2011-06-13,34,63432.53,5265720.56,0.012046315,45188.38,0.008398005,18244.15,0.403735429,0.00364831
2011-06-13,18,0.3,5265720.56,0.000000057,1,0.000000186,-0.7,-0.7,-0.000000129
2011-06-13,50,2214.5,5265720.56,0.00042055,14691.58,0.002730347,-12477.08,-0.849267404,-0.002309797
2011-06-13,94,132807.28,5265720.56,0.025221103,215947.58,0.040132638,-83140.3,-0.385002231,-0.014911535
2011-06-13,11,36541.74,5265720.56,0.006939552,150840.61,0.028032875,-114298.87,-0.757746008,-0.021093323
2011-06-13,16,226132.87,5265720.56,0.042944335,207334.45,0.038531936,18798.42,0.090667132,0.004412399
2011-06-13,54,336.76,5265720.56,0.000063953,91.92,0.000017083,244.84,2.66362054,0.00004687
2011-06-13,10,122550.9,5265720.56,0.023273339,143328.74,0.026636837,-20777.84,-0.14496632,-0.003363498
2011-06-13,14,77731.98,5265720.56,0.014761889,49566.17,0.009211593,28165.81,0.568246649,0.005550296
2011-06-13,28,1177.86,5265720.56,0.000223684,2813.04,0.000522788,-1635.18,-0.581285726,-0.000299104
2011-06-13,5,74256.82,5265720.56,0.014101929,133019.69,0.024720958,-58762.87,-0.44176069,-0.010619029
2011-06-13,41,8801,5265720.56,0.001671376,14524.75,0.002699343,-5723.75,-0.394068745,-0.001027967
2011-06-13,42,55844.95,5265720.56,0.010605377,27299.85,0.005073523,28545.1,1.045613804,0.005531854
2011-06-13,45,72.29,5265720.56,0.000013728,52.35,0.000009729,19.94,0.380897803,0.000003999
2011-06-13,44,17687.27,5265720.56,0.003358946,14974.16,0.002782863,2713.11,0.181186123,0.000576083
2011-06-13,85,8089.7,5265720.56,0.001536295,15896.7,0.002954312,-7807,-0.491108217,-0.001418017
2011-06-13,51,11.24,5265720.56,0.000002135,7,0.000001301,4.24,0.605714286,0.000000834
2011-06-13,56,18260.59,5265720.56,0.003467824,53126.23,0.00987321,-34865.64,-0.656279205,-0.006405386
2011-06-13,13,128091.31,5265720.56,0.024325505,86992.31,0.016167029,41099,0.472444059,0.008158476
2011-06-13,46,245304.46,5265720.56,0.046585165,10927.07,0.002030734,234377.39,21.449243942,0.044554431
2011-06-13,60,1223.2,5265720.56,0.000232295,844.8,0.000157001,378.4,0.447916667,0.000075294
2011-06-13,80,70353.15,5265720.56,0.013360593,115205.77,0.021410342,-44852.62,-0.38932616,-0.008049749
2011-06-13,95,212605.33,5265720.56,0.040375354,699587.82,0.130014444,-486982.49,-0.696099154,-0.08963909
2011-06-13,93,88536.65,5265720.56,0.016813777,371038.62,0.068955432,-282501.97,-0.761381578,-0.052141655
2011-06-13,33,20022.29,5265720.56,0.003802384,33896.04,0.006299388,-13873.75,-0.409302975,-0.002497004
2011-06-13,19,80.85,5265720.56,0.000015354,1857.58,0.000345221,-1776.73,-0.95647563,-0.000329867
2011-06-13,72,164245.17,5265720.56,0.031191395,160122.94,0.029757944,4122.23,0.025744156,0.001433451
2011-06-13,91,89869.53,5265720.56,0.017066901,160154.72,0.02976385,-70285.19,-0.438858062,-0.012696949
2011-06-13,20,19737.36,5265720.56,0.003748273,30572.96,0.005681812,-10835.6,-0.35441776,-0.001933539
2011-06-13,71,33889.56,5265720.56,0.006435883,13544.76,0.002517217,20344.8,1.502042118,0.003918666
2011-06-13,21,22626.37,5265720.56,0.004296918,31396.05,0.005834779,-8769.68,-0.27932431,-0.001537861
2011-06-13,23,44942.46,5265720.56,0.008534912,180601.96,0.033563854,-135659.5,-0.75115187,-0.025028942
